participant_id,first_name,last_name,birth_date,address,phone_number,country,institute,occupation,register_time,postal_code,city,github_profile,cleaned_phone_number,team_name,email,birthdate,register_at
c429075d-a7a4-4339-b71b-a306dc953a23,Lutfan,Halim,26-Oct-99,"Gang Rawamangun No. 596
Surabaya, MA 59577",(0763) 800 4021,Slovenia,Universitas Katolik Soegijapranoto,Product Analyst,1617633946,59577,Surabaya,https://github.com/lutfanhalim,7638004021,LH-Slovenia-UKS,lutfanhalim@uks.ac.slo,1999-10-26,2021-04-05 14:45:46
01dfac91-62c7-4bee-83d1-47c825bf1ea7,Lalita,Novitasari,10-Oct-00,"Gang Pacuan Kuda No. 251
Singkawang, SR 48810",-2941,Bahrain,Universitas Bunda Mulia Jakarta,Mobile Engineer,1617633967,48810,Singkawang,https://github.com/lalitanovitasari,2941,LN-Bahrain-UBMJ,lalitanovitasari@ubmj.ac.bah,2000-10-10,2021-04-05 14:46:07
5478bbb0-1f75-46c3-8efc-a052d2f1f1dd,Wardaya,Nainggolan,1-May-99,"Gg. Cempaka No. 66
Sabang, PB 24070",(087) 113-5614,Slowakia,UD Palastri,Fullstack Engineer,1617634036,24070,Sabang,https://github.com/wardayanainggolan,871135614,WN-Slowakia-UP,wardayanainggolan@up.com,1999-05-01,2021-04-05 14:47:16
e4efcdfd-df3a-47e1-a74c-57d1131b9659,Tania,Sudiati,12-Aug-99,"Jl. Dipenogoro No. 009
Banjarbaru, PA 92486",+62 (023) 211 5742,Afrika Tengah,Universitas Tarumanagara,Product Manager,1617633935,92486,Banjarbaru,https://github.com/taniasudiati,232115742,TS-Afrika Tengah-UT,taniasudiati@ut.ac.at,1999-08-12,2021-04-05 14:45:35
2cfb6930-9f1a-4f52-a907-d9f99887e092,Adiarja,Waluyo,31-Jul-93,"Jalan Tubagus Ismail No. 4
Palangkaraya, Kepulauan Riau 80856",+62 (094) 747-5792,Trinidad dan Tobago,PT Nasyiah Tbk,Data Engineer,1617633940,80856,Palangkaraya,https://github.com/adiarjawaluyo,947475792,AW-Trinidad dan Tobago-PNT,adiarjawaluyo@pnt.com,1993-07-31,2021-04-05 14:45:40
077e7236-a64f-425e-9f4a-79d8ea87dd07,Mila,Hastuti,21-Nov-02,"Gang Veteran No. 7
Tanjungbalai, Jawa Tengah 92828",-5612,Peru,Perum Usada Habibi,Product Analyst,1617633998,92828,Tanjungbalai,https://github.com/milahastuti,5612,MH-Peru-PUH,milahastuti@puh.com,2002-11-21,2021-04-05 14:46:38
c2feede2-e90c-4f60-a967-bb0cbb81c7b9,Teguh,Sitompul,4-Jul-97,"Jalan Cikutra Barat No. 50
Bukittinggi, JA 28705",089 946 0959,Republik Kongo,UD Marpaung Tbk,DevOps Engineer,1617633992,28705,Bukittinggi,https://github.com/teguhsitompul,899460959,TS-Republik Kongo-UMT,teguhsitompul@umt.com,1997-07-04,2021-04-05 14:46:32
ab9df4db-ed03-419f-b375-2d8c5c6d46e4,Wani,Widiastuti,26-Jun-02,"Jl. Suryakencana No. 11
Padang Sidempuan, Sumatera Utara 66647",-4201,Liberia,Universitas Negeri Malang,Data Engineer,1617634049,66647,Padang Sidempuan,https://github.com/waniwidiastuti,4201,WW-Liberia-UNM,waniwidiastuti@unm.ac.lib,2002-06-26,2021-04-05 14:47:29
abbf674b-8b0f-48d4-b99a-e7446d11e124,Lukita,Januar,29-Jun-98,"Jalan Ciumbuleuit No. 807
Tasikmalaya, Gorontalo 56922",+62 (0273) 727-5304,Seychelles,Perum Puspita Puspasari,Frontend Engineer,1617634046,56922,Tasikmalaya,https://github.com/lukitajanuar,2737275304,LJ-Seychelles-PPP,lukitajanuar@ppp.com,1998-06-29,2021-04-05 14:47:26
1a548669-224e-4e24-ab18-067deee0d34f,Lala,Rahimah,15-Apr-02,"Gang Suniaraja No. 4
Pekanbaru, Aceh 17179",+62 (099) 167-9484,Gabon,Universitas Muhammadiyah Jember,Fullstack Engineer,1617633991,17179,Pekanbaru,https://github.com/lalarahimah,991679484,LR-Gabon-UMJ,lalarahimah@umj.ac.gab,2002-04-15,2021-04-05 14:46:31
451b4045-31de-4d9a-a1d1-5f8b862c86f4,Edward,Mangunsong,6-Jan-02,"Gg. Indragiri No. 628
Bogor, Kalimantan Utara 14567",+62 (073) 882-4503,Laos,Universitas Semarang,Business Intelligence Engineer,1617634045,14567,Bogor,https://github.com/edwardmangunsong,738824503,EM-Laos-US,edwardmangunsong@us.ac.lao,2002-01-06,2021-04-05 14:47:25
57897b86-54aa-47b2-a2b1-e4eeb2e09c59,Laila,Palastri,1-Jul-94,"Jalan Gedebage Selatan No. 131
Tegal, LA 82219",+62 (0427) 213 0546,Mongolia,Perum Zulaika (Persero) Tbk,Product Manager,1617633987,82219,Tegal,https://github.com/lailapalastri,4272130546,LP-Mongolia-PZ(T,lailapalastri@pz(t.com,1994-07-01,2021-04-05 14:46:27
9a3dd319-28ee-4609-bc10-38af1e61fd32,Jatmiko,Hutapea,20-Aug-94,"Gg. Jakarta No. 5
Sungai Penuh, JT 09884",+62 (027) 606 2955,Myanmar,Politeknik Negeri Sambas,Data Engineer,1617633991,9884,Sungai Penuh,https://github.com/jatmikohutapea,276062955,JH-Myanmar-PNS,jatmikohutapea@pns.com,1994-08-20,2021-04-05 14:46:31
35b8905b-c991-4fde-88e6-1199e699e553,Anita,Purnawati,11-May-92,"Gg. Laswi No. 9
Palopo, LA 34693",+62 (000) 033 0324,Thailand,Universitas Negeri Jakarta,Quality Assurance Engineer,1617633997,34693,Palopo,https://github.com/anitapurnawati,330324,AP-Thailand-UNJ,anitapurnawati@unj.ac.tha,1992-05-11,2021-04-05 14:46:37
0d2c75e2-c870-4eca-a3de-537d3d1bf876,Dacin,Maryadi,10-Jun-95,"Gg. Raya Setiabudhi No. 1
Tegal, Kalimantan Selatan 65734",-11164,Britania Raya,Perum Firgantoro Tbk,Frontend Engineer,1617633967,65734,Tegal,https://github.com/dacinmaryadi,11164,DM-Britania Raya-PFT,dacinmaryadi@pft.com,1995-06-10,2021-04-05 14:46:07
2e418ebd-b597-4b72-97d8-14fed563fa60,Jessica,Hassanah,13-Sep-02,"Gg. Monginsidi No. 180
Payakumbuh, Bengkulu 23278",+62 (200) 522 4431,Sudan Selatan,PT Damanik Sudiati (Persero) Tbk,Data Analyst,1617633930,23278,Payakumbuh,https://github.com/jessicahassanah,2005224431,JH-Sudan Selatan-PDS(T,jessicahassanah@pds(t.com,2002-09-13,2021-04-05 14:45:30
8d3489c9-6bd5-4204-89bd-84ff0976c527,Makuta,Hardiansyah,17-Mar-00,"Gg. Wonoayu No. 516
Pagaralam, SB 65075",(0211) 886-2830,Belize,Institut Teknologi Sepuluh Nopember,Product Analyst,1617633951,65075,Pagaralam,https://github.com/makutahardiansyah,2118862830,MH-Belize-ITSN,makutahardiansyah@itsn.com,2000-03-17,2021-04-05 14:45:51
3a4b7238-9d26-473c-a4f1-989685058c2d,Pia,Uyainah,26-Oct-90,"Gang BKR No. 616
Kupang, Maluku 80101",-9394,Monako,Unitomo Surabaya,Flutter Engineer,1617634006,80101,Kupang,https://github.com/piauyainah,9394,PU-Monako-US,piauyainah@us.com,1990-10-26,2021-04-05 14:46:46
4a6f7a37-4a53-4505-83df-91b3f5f8ad3b,Raditya,Suryono,31-Mar-93,"Jl. Pasteur No. 664
Kota Administrasi Jakarta Selatan, RI 61475",+62 (148) 429 2285,Gambia,Perum Purnawati Ardianto,Business Intelligence Engineer,1617633929,61475,Kota Administrasi Jakarta Selatan,https://github.com/radityasuryono,1484292285,RS-Gambia-PPA,radityasuryono@ppa.com,1993-03-31,2021-04-05 14:45:29
812df40d-6818-447c-9636-102bec9ecb27,Nova,Mulyani,22-May-93,"Jl. Moch. Ramdan No. 4
Banjar, NB 23099",860886434,Botswana,CV Irawan,Quality Assurance Engineer,1617633983,23099,Banjar,https://github.com/novamulyani,860886434,NM-Botswana-CI,novamulyani@ci.com,1993-05-22,2021-04-05 14:46:23
04dbb01c-9085-4819-9651-ceb89f005d31,Rafid,Prakasa,19-Jun-92,"Jl. Astana Anyar No. 070
Cilegon, Jawa Timur 97114",818451659,Ethiopia,PT Yulianti Salahudin (Persero) Tbk,Data Analyst,1617634015,97114,Cilegon,https://github.com/rafidprakasa,818451659,RP-Ethiopia-PYS(T,rafidprakasa@pys(t.com,1992-06-19,2021-04-05 14:46:55
8d5f723b-dffe-4b1a-a222-5f193e6280f9,Raina,Rahimah,1-Oct-95,"Gang Cikutra Timur No. 960
Kota Administrasi Jakarta Timur, PA 96044",+62 (744) 966 7227,Uzbekistan,Universitas Katolik Indonesia Atma Jaya,Business Analyst,1617633933,96044,Kota Administrasi Jakarta Timur,https://github.com/rainarahimah,7449667227,RR-Uzbekistan-UKIAJ,rainarahimah@ukiaj.ac.uzb,1995-10-01,2021-04-05 14:45:33
efa4bb31-847e-49f4-a9c8-2dcdfc4de64d,Jarwadi,Sihombing,6-Mar-97,"Gg. Soekarno Hatta No. 24
Padang Sidempuan, BA 60474",-8042,Kamerun,UD Fujiati Prasetya Tbk,DevOps Engineer,1617633973,60474,Padang Sidempuan,https://github.com/jarwadisihombing,8042,JS-Kamerun-UFPT,jarwadisihombing@ufpt.com,1997-03-06,2021-04-05 14:46:13
d7fcd56d-06a9-4afa-9563-7beac8e63368,Paris,Wijayanti,25-Jul-95,"Jalan Pelajar Pejuang No. 88
Bandung, NT 12309",+62 (847) 092 7685,Kroasia,Perum Lailasari Tbk,Mobile Engineer,1617633950,12309,Bandung,https://github.com/pariswijayanti,8470927685,PW-Kroasia-PLT,pariswijayanti@plt.com,1995-07-25,2021-04-05 14:45:50
c056d2b9-8af5-429d-a45f-c5399a19c060,Ihsan,Sirait,3-Dec-93,"Jl. Kutai No. 603
Kota Administrasi Jakarta Utara, Bali 51414",+62 (30) 005 2433,Denmark,CV Prabowo,Flutter Engineer,1617634023,51414,Kota Administrasi Jakarta Utara,https://github.com/ihsansirait,300052433,IS-Denmark-CP,ihsansirait@cp.com,1993-12-03,2021-04-05 14:47:03
a51f841b-dcb1-4329-967a-186867f06cc1,Yessi,Usamah,29-Jan-96,"Jl. Joyoboyo No. 603
Medan, Banten 64399",+62 (85) 845-8339,Antigua dan Barbuda,Universitas Mulawarman,Frontend Engineer,1617634025,64399,Medan,https://github.com/yessiusamah,858458339,YU-Antigua dan Barbuda-UM,yessiusamah@um.ac.adb,1996-01-29,2021-04-05 14:47:05
87328952-3c56-41d9-beea-1b959903ae2b,Okto,Salahudin,1-Nov-95,"Gang Sukajadi No. 2
Metro, Kalimantan Utara 08912",085 636 8482,Turki,PT Handayani (Persero) Tbk,Fullstack Engineer,1617633949,8912,Metro,https://github.com/oktosalahudin,856368482,OS-Turki-PH(T,oktosalahudin@ph(t.com,1995-11-01,2021-04-05 14:45:49
169c2f98-7910-416c-81b6-3d2115e8b448,Ifa,Purwanti,28-Mar-00,"Jl. Jend. A. Yani No. 3
Banjarmasin, Sulawesi Utara 57435",+62 (019) 860-3630,Slovenia,Perum Sihombing,Product Manager,1617633979,57435,Banjarmasin,https://github.com/ifapurwanti,198603630,IP-Slovenia-PS,ifapurwanti@ps.com,2000-03-28,2021-04-05 14:46:19
58121a29-b918-4d57-8014-0567959a821e,Baktiono,Wahyudin,24-May-90,"Gg. Laswi No. 97
Cirebon, KT 99717",+62 (08) 621 4297,Denmark,PT Pudjiastuti Pradana,Business Analyst,1617633950,99717,Cirebon,https://github.com/baktionowahyudin,8014297,BW-Denmark-PPP,baktionowahyudin@ppp.com,1990-05-24,2021-04-05 14:45:50
4f556a4c-2ae7-454a-9e8c-e9ec3349e363,Najwa,Fujiati,11-Aug-94,"Gg. Gardujati No. 386
Salatiga, JT 92179",(0719) 194 2265,Mauritius,PT Habibi,Business Analyst,1617633935,92179,Salatiga,https://github.com/najwafujiati,7191942265,NF-Mauritius-PH,najwafujiati@ph.com,1994-08-11,2021-04-05 14:45:35
1d87f724-3b59-4356-a637-1d9bb555b0f5,Tirtayasa,Permadi,29-Dec-00,"Gg. Gardujati No. 05
Purwokerto, KS 81089",+62 (098) 902-1972,Uni Emirat Arab,Universitas HKBP Nommensen,Backend Engineer,1617634029,81089,Purwokerto,https://github.com/tirtayasapermadi,989021972,TP-Uni Emirat Arab-UHN,tirtayasapermadi@uhn.ac.uea,2000-12-29,2021-04-05 14:47:09
2fb70e66-6eca-4e63-8250-6299ddf5d0d1,Uchita,Permata,10-Sep-98,"Gang Setiabudhi No. 467
Tasikmalaya, Banten 70940",(0315) 949-2525,Grenada,Perum Najmudin,Frontend Engineer,1617633972,70940,Tasikmalaya,https://github.com/uchitapermata,3159492525,UP-Grenada-PN,uchitapermata@pn.com,1998-09-10,2021-04-05 14:46:12
f7b3bc4f-88e1-4b38-bc7f-bfa73e942975,Galih,Suryono,28-Mar-00,"Jalan Pelajar Pejuang No. 39
Bukittinggi, KU 37361",(0126) 322 9060,Brunei,Universitas Mulawarman,Product Analyst,1617633947,37361,Bukittinggi,https://github.com/galihsuryono,1263229060,GS-Brunei-UM,galihsuryono@um.ac.bru,2000-03-28,2021-04-05 14:45:47
46ae8fbb-c3f5-49aa-8d75-8fd93a2e3b80,Elma,Safitri,3-Oct-00,"Gang Jamika No. 36
Bogor, SB 47967",-4598,Uganda,CV Sinaga Tbk,Data Engineer,1617633935,47967,Bogor,https://github.com/elmasafitri,4598,ES-Uganda-CST,elmasafitri@cst.com,2000-10-03,2021-04-05 14:45:35
a1c187db-e55d-4f0d-8667-06e5768b72c7,Mariadi,Manullang,6-Dec-93,"Jalan BKR No. 905
Cimahi, Kepulauan Riau 38301",-2810,Selandia Baru,CV Susanti Maulana,Fullstack Engineer,1617633969,38301,Cimahi,https://github.com/mariadimanullang,2810,MM-Selandia Baru-CSM,mariadimanullang@csm.com,1993-12-06,2021-04-05 14:46:09
cc380297-14a7-475b-838c-1256f451e1c7,Maria,Kuswandari,25-Aug-01,"Jalan Waringin No. 44
Prabumulih, SR 63091",-2003,Bhutan,UD Samosir Tbk,Data Scientist,1617634000,63091,Prabumulih,https://github.com/mariakuswandari,2003,MK-Bhutan-UST,mariakuswandari@ust.com,2001-08-25,2021-04-05 14:46:40
26580937-9867-43fd-9e21-5aa4109e424f,Opung,Hutapea,4-Nov-92,"Gang Raya Setiabudhi No. 4
Pasuruan, Gorontalo 61467",-9255,Togo,CV Suryatmi Tbk,Quality Assurance Engineer,1617633969,61467,Pasuruan,https://github.com/opunghutapea,9255,OH-Togo-CST,opunghutapea@cst.com,1992-11-04,2021-04-05 14:46:09
f7d80c18-1c0d-4dd7-b40a-d7277d3ba27c,Anastasia,Yuliarti,1-Aug-95,"Gg. Ahmad Yani No. 6
Kendari, NT 85298",(009) 685 5593,Singapura,Universitas Trisakti,Flutter Engineer,1617633952,85298,Kendari,https://github.com/anastasiayuliarti,96855593,AY-Singapura-UT,anastasiayuliarti@ut.ac.sin,1995-08-01,2021-04-05 14:45:52
7b7a5280-a5e4-4b8b-a07b-408faf65b4f7,Salman,Hutagalung,12-Feb-95,"Gang Rajawali Barat No. 58
Banda Aceh, KU 26439",-2018,Bangladesh,Universitas Katolik Widya Manadala,Business Intelligence Engineer,1617633930,26439,Banda Aceh,https://github.com/salmanhutagalung,2018,SH-Bangladesh-UKWM,salmanhutagalung@ukwm.ac.ban,1995-02-12,2021-04-05 14:45:30
a703f19c-90ac-4b45-b10a-e31f51f3c995,Syahrini,Wijayanti,25-Apr-95,"Jalan H.J Maemunah No. 9
Bima, Jawa Tengah 04181",(0634) 362 0417,Burkina Faso,Universitas Pekalongan,Quality Assurance Engineer,1617633940,4181,Bima,https://github.com/syahriniwijayanti,634300417,SW-Burkina Faso-UP,syahriniwijayanti@up.ac.bf,1995-04-25,2021-04-05 14:45:40
2a90416e-e0af-4fa9-876c-1de97b396c66,Cayadi,Wibisono,31-Dec-00,"Jl. Merdeka No. 5
Kota Administrasi Jakarta Utara, NT 56755",+62 (024) 433-3265,Slovenia,Universitas Wijaya Kusuma Surabaya,Flutter Engineer,1617633965,56755,Kota Administrasi Jakarta Utara,https://github.com/cayadiwibisono,244333265,CW-Slovenia-UWKS,cayadiwibisono@uwks.ac.slo,2000-12-31,2021-04-05 14:46:05
052c0d70-d1e4-49a0-8c24-3fb648cb80d3,Usyi,Laksmiwati,13-Jun-91,"Jalan PHH. Mustofa No. 80
Pangkalpinang, Sumatera Barat 71900",089 717 7618,Afrika Tengah,Universitas Islam Jakarta,Product Analyst,1617634014,71900,Pangkalpinang,https://github.com/usyilaksmiwati,897177618,UL-Afrika Tengah-UIJ,usyilaksmiwati@uij.ac.at,1991-06-13,2021-04-05 14:46:54
f5dd757f-7dd4-4db4-a4ea-200532e28c2e,Yono,Mansur,17-Feb-02,"Gg. Pasteur No. 42
Yogyakarta, BE 72539",+62 (038) 100-8967,Yordania,Universitas Negeri Semarang,Backend Engineer,1617634025,72539,Yogyakarta,https://github.com/yonomansur,381008967,YM-Yordania-UNS,yonomansur@uns.ac.yor,2002-02-17,2021-04-05 14:47:05
27a5dd11-8aaf-454a-8729-515ecda1639e,Ira,Hariyah,9-May-99,"Jl. Rumah Sakit No. 3
Kota Administrasi Jakarta Utara, Maluku Utara 63968",-858,Djibouti,PT Agustina Lestari Tbk,Frontend Engineer,1617634035,63968,Kota Administrasi Jakarta Utara,https://github.com/irahariyah,858,IH-Djibouti-PALT,irahariyah@palt.com,1999-05-09,2021-04-05 14:47:15
004d123e-acad-4de0-afa7-029e89bb5c0f,Latif,Hutagalung,24-Nov-93,"Gang Cihampelas No. 900
Tangerang, Sulawesi Barat 83717",(0656) 789-1874,Liechtenstein,Universitas Nasional Pasim,Frontend Engineer,1617633976,83717,Tangerang,https://github.com/latifhutagalung,6567891874,LH-Liechtenstein-UNP,latifhutagalung@unp.ac.lie,1993-11-24,2021-04-05 14:46:16
0c08db12-c190-4f3a-9c27-5732b22ced3e,Melinda,Rahmawati,9-Mar-98,"Gang Cempaka No. 951
Probolinggo, LA 53202",085 515 5745,Kuba,Universitas Pendidikan Indonesia,Backend Engineer,1617633979,53202,Probolinggo,https://github.com/melindarahmawati,855155745,MR-Kuba-UPI,melindarahmawati@upi.ac.kub,1998-03-09,2021-04-05 14:46:19
e1a56b1e-5b83-4411-8c7a-bf21fc3e1b9b,Ajimat,Siregar,24-Mar-00,"Gang Dipenogoro No. 627
Tual, KT 39767",+62 (42) 586 2285,Vatikan,Universitas Nasional Pasim,Product Manager,1617634040,39767,Tual,https://github.com/ajimatsiregar,425862285,AS-Vatikan-UNP,ajimatsiregar@unp.ac.vat,2000-03-24,2021-04-05 14:47:20
a4c572fb-e866-4def-9810-d4e34dc43461,Fathonah,Aryani,10-Apr-97,"Gg. Erlangga No. 8
Kota Administrasi Jakarta Selatan, Papua Barat 19515",+62 (074) 884 5524,Kirgizstan,CV Maulana Uyainah Tbk,Backend Engineer,1617634042,19515,Kota Administrasi Jakarta Selatan,https://github.com/fathonaharyani,748845524,FA-Kirgizstan-CMUT,fathonaharyani@cmut.com,1997-04-10,2021-04-05 14:47:22
307adf93-7301-4b34-9571-98e3f8d4727d,Laswi,Nugroho,4-Feb-97,"Jalan Setiabudhi No. 4
Parepare, DKI Jakarta 71507",(0861) 574-5323,Rwanda,UD Suartini Padmasari,Data Scientist,1617633989,71507,Parepare,https://github.com/laswinugroho,8615745323,LN-Rwanda-USP,laswinugroho@usp.com,1997-02-04,2021-04-05 14:46:29
a304b1ab-1c13-45de-ace8-a5aae2fce795,Cinta,Uyainah,10-May-99,"Jl. Dipatiukur No. 990
Tidore Kepulauan, NT 08559",(0688) 053-3336,Liberia,Universitas Telkom,Data Engineer,1617633962,8559,Tidore Kepulauan,https://github.com/cintauyainah,6880533336,CU-Liberia-UT,cintauyainah@ut.ac.lib,1999-05-10,2021-04-05 14:46:02
a52ed52d-e97d-4402-b82b-68aba3eece7e,Dimas,Tamba,17-Feb-93,"Gang Peta No. 13
Tangerang Selatan, Kepulauan Bangka Belitung 95813",+62 (53) 301-8803,Saint Kitts dan Nevis,Universitas Islam Jakarta,DevOps Engineer,1617633938,95813,Tangerang Selatan,https://github.com/dimastamba,533018803,DT-Saint Kitts dan Nevis-UIJ,dimastamba@uij.ac.skdn,1993-02-17,2021-04-05 14:45:38
3b46edf3-9278-4f0d-a039-406c516773a9,Dewi,Melani,18-Jul-92,"Jalan Pasteur No. 5
Blitar, SB 76889",-3446,Federasi Mikronesia,PD Prasasta,Business Intelligence Engineer,1617634019,76889,Blitar,https://github.com/dewimelani,3446,DM-Federasi Mikronesia-PP,dewimelani@pp.com,1992-07-18,2021-04-05 14:46:59
80a4aa9c-7bd4-4577-8f57-dcede4222f72,Wardi,Thamrin,14-Apr-95,"Gang Cihampelas No. 2
Sibolga, BE 03045",+62 (0177) 961-3170,Armenia,PT Hardiansyah Firmansyah,Flutter Engineer,1617633963,3045,Sibolga,https://github.com/wardithamrin,1779613170,WT-Armenia-PHF,wardithamrin@phf.com,1995-04-14,2021-04-05 14:46:03
8f1fe93a-b740-48e7-8cec-27fb878dd7ab,Shakila,Melani,29-Apr-92,"Jl. Suniaraja No. 7
Manado, Sulawesi Utara 49074",836862322,Mesir,Universitas Lancang Kuning,Frontend Engineer,1617633943,49074,Manado,https://github.com/shakilamelani,83680322,SM-Mesir-ULK,shakilamelani@ulk.ac.mes,1992-04-29,2021-04-05 14:45:43
dfe06c17-2377-42eb-b791-32ba0e76a148,Yono,Kurniawan,3-Aug-93,"Gang BKR No. 474
Padangpanjang, KU 62105",-3576,Seychelles,UD Farida Wibisono,DevOps Engineer,1617633974,62105,Padangpanjang,https://github.com/yonokurniawan,3576,YK-Seychelles-UFW,yonokurniawan@ufw.com,1993-08-03,2021-04-05 14:46:14
8a8daa10-3785-4043-8657-11801c12781c,Faizah,Nurdiyanti,28-May-00,"Jl. Jend. A. Yani No. 8
Batam, Bali 02401",+62 (055) 534-9071,Spanyol,PT Damanik (Persero) Tbk,Flutter Engineer,1617633946,2401,Batam,https://github.com/faizahnurdiyanti,555349071,FN-Spanyol-PD(T,faizahnurdiyanti@pd(t.com,2000-05-28,2021-04-05 14:45:46
1be015f5-d694-494f-be07-7dbea28ef1ed,Ajimin,Nashiruddin,5-Nov-92,"Gang Yos Sudarso No. 779
Tarakan, KR 65013",-10081,Gabon,CV Gunawan Uwais (Persero) Tbk,Backend Engineer,1617634005,65013,Tarakan,https://github.com/ajiminnashiruddin,10081,AN-Gabon-CGU(T,ajiminnashiruddin@cgu(t.com,1992-11-05,2021-04-05 14:46:45
9c87b631-21a8-4026-80fd-6632ab8c22c1,Tiara,Permata,18-Jan-99,"Jalan Otto Iskandardinata No. 837
Batam, Kalimantan Timur 79102",-6882,Uganda,Perum Melani (Persero) Tbk,Flutter Engineer,1617634013,79102,Batam,https://github.com/tiarapermata,6882,TP-Uganda-PM(T,tiarapermata@pm(t.com,1999-01-18,2021-04-05 14:46:53
b49afa06-c746-4610-93f9-d574ea903051,Prayogo,Saptono,31-May-97,"Jalan K.H. Wahid Hasyim No. 03
Subulussalam, KR 33349",+62 (74) 045-1611,Portugal,Universitas Muhammadiyah Magelang,Data Engineer,1617633990,33349,Subulussalam,https://github.com/prayogosaptono,740451611,PS-Portugal-UMM,prayogosaptono@umm.ac.por,1997-05-31,2021-04-05 14:46:30
e815bfd6-ed41-4b25-82e0-97a9f884b979,Lidya,Melani,3-Jul-91,"Jl. Kebonjati No. 269
Madiun, KU 33780",+62 (016) 037-1810,Sudan Selatan,Universitas Katolik Indonesia Atma Jaya,Backend Engineer,1617634001,33780,Madiun,https://github.com/lidyamelani,160371810,LM-Sudan Selatan-UKIAJ,lidyamelani@ukiaj.ac.ss,1991-07-03,2021-04-05 14:46:41
d93fc55c-5f4e-4c26-b7c7-fdeb6dc50b27,Gamani,Latupono,4-Sep-90,"Gg. Ahmad Yani No. 0
Madiun, SU 85372",840606917,Malawi,Perum Firgantoro Winarno Tbk,Fullstack Engineer,1617634025,85372,Madiun,https://github.com/gamanilatupono,840606917,GL-Malawi-PFWT,gamanilatupono@pfwt.com,1990-09-04,2021-04-05 14:47:05
81987c5a-eb7d-4639-873c-d725236ee3bf,Ilsa,Pudjiastuti,2-May-02,"Gang Moch. Ramdan No. 975
Kota Administrasi Jakarta Pusat, Kalimantan Tengah 94267",-847,Kuwait,Institut Sains dan Teknologi Al Kamal,Data Scientist,1617634045,94267,Kota Administrasi Jakarta Pusat,https://github.com/ilsapudjiastuti,847,IP-Kuwait-ISdTAK,ilsapudjiastuti@isdtak.com,2002-05-02,2021-04-05 14:47:25
c66b141b-47ec-4cff-a519-1bdc4e26d9de,Karya,Kuswoyo,4-Aug-99,"Jl. Pasteur No. 223
Jayapura, BE 99820",(0243) 721-8707,Bosnia dan Herzegovina,Perum Suartini Tamba (Persero) Tbk,Mobile Engineer,1617633935,99820,Jayapura,https://github.com/karyakuswoyo,2437218707,KK-Bosnia dan Herzegovina-PST(T,karyakuswoyo@pst(t.com,1999-08-04,2021-04-05 14:45:35
2338c312-d5b6-46c0-8ed8-5ccfbc8e0e8d,Halima,Yolanda,26-Jul-96,"Gg. Astana Anyar No. 212
Subulussalam, Maluku Utara 79877",(0170) 407-9915,Saint Vincent dan Grenadine,Perum Namaga Tbk,Product Manager,1617634045,79877,Subulussalam,https://github.com/halimayolanda,1704079915,HY-Saint Vincent dan Grenadine-PNT,halimayolanda@pnt.com,1996-07-26,2021-04-05 14:47:25
c790ffe0-fafd-4db1-a6ec-4a9793ac339d,Kayun,Mangunsong,26-Aug-97,"Gg. Dipatiukur No. 257
Subulussalam, PB 16691",+62 (38) 464-5321,Irak,Universitas Pakuan,Product Analyst,1617634010,16691,Subulussalam,https://github.com/kayunmangunsong,384645321,KM-Irak-UP,kayunmangunsong@up.ac.ira,1997-08-26,2021-04-05 14:46:50
420e5df1-9068-4233-ac3f-3a0ee03e6408,Ophelia,Melani,19-Oct-95,"Gg. Otto Iskandardinata No. 10
Denpasar, Maluku 51963",-6306,Gabon,PD Simanjuntak Kuswoyo (Persero) Tbk,Business Intelligence Engineer,1617634004,51963,Denpasar,https://github.com/opheliamelani,6306,OM-Gabon-PSK(T,opheliamelani@psk(t.com,1995-10-19,2021-04-05 14:46:44
b3f2b23b-d157-4846-9457-a6ca85095c79,Jayadi,Kurniawan,23-Jan-99,"Gang Yos Sudarso No. 798
Cilegon, Sulawesi Tenggara 69573",+62 (099) 649 5384,Azerbaijan,PT Mustofa (Persero) Tbk,Backend Engineer,1617634047,69573,Cilegon,https://github.com/jayadikurniawan,996495384,JK-Azerbaijan-PM(T,jayadikurniawan@pm(t.com,1999-01-23,2021-04-05 14:47:27
968349c6-5f8a-4738-ab58-aa546cfffa4d,Ophelia,Fujiati,28-Feb-93,"Jalan PHH. Mustofa No. 823
Mataram, DI Yogyakarta 26366",+62 (086) 699-3469,Republik Irlandia,Universitas 17 Agustus 1945 Banyuwangi,DevOps Engineer,1617633997,26366,Mataram,https://github.com/opheliafujiati,866993469,OF-Republik Irlandia-U1A1B,opheliafujiati@u1a1b.ac.ri,1993-02-28,2021-04-05 14:46:37
947d235e-ec42-4c4f-a73a-664e8175688a,Rama,Nugroho,25-May-02,"Gg. Setiabudhi No. 5
Bandung, RI 32514",-2974,Namibia,PD Sihotang Tbk,Frontend Engineer,1617634048,32514,Bandung,https://github.com/ramanugroho,2974,RN-Namibia-PST,ramanugroho@pst.com,2002-05-25,2021-04-05 14:47:28
